@relation words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53

@attribute word1Length numeric
@attribute word2Length numeric
@attribute word2-word1Length numeric
@attribute word2-word1LengthAbs numeric
@attribute classe {true,false}

@data
64,13,-51,51,true
104,12,-92,92,true
41,20,-21,21,true
125,44,-81,81,true
191,28,-163,163,false
123,15,-108,108,true
123,34,-89,89,false
71,10,-61,61,false
132,12,-120,120,false
76,8,-68,68,false
96,9,-87,87,true
143,33,-110,110,false
57,3,-54,54,true
200,22,-178,178,false
45,20,-25,25,false
145,22,-123,123,false
196,29,-167,167,true
31,20,-11,11,false
171,18,-153,153,false
111,1,-110,110,true
29,27,-2,2,false
196,32,-164,164,true
188,22,-166,166,true
88,11,-77,77,true
3,4,1,1,true
176,20,-156,156,false
116,17,-99,99,true
110,20,-90,90,true
96,13,-83,83,true
92,1,-91,91,false
146,15,-131,131,false
66,8,-58,58,false
67,18,-49,49,false
193,24,-169,169,false
143,46,-97,97,false
108,13,-95,95,true
139,20,-119,119,true
161,26,-135,135,true
119,1,-118,118,false
81,11,-70,70,true
78,17,-61,61,true
2,2,0,0,false
127,20,-107,107,true
54,8,-46,46,false
14,10,-4,4,false
75,19,-56,56,true
104,15,-89,89,true
23,20,-3,3,false
69,1,-68,68,false
158,20,-138,138,false
172,16,-156,156,true
197,1,-196,196,false
86,27,-59,59,false
126,21,-105,105,true
30,28,-2,2,false
167,26,-141,141,true
109,17,-92,92,false
41,4,-37,37,false
140,12,-128,128,true
46,30,-16,16,false
91,18,-73,73,true
6,6,0,0,true
124,23,-101,101,false
163,1,-162,162,false
36,26,-10,10,true
141,20,-121,121,true
69,20,-49,49,false
9,8,-1,1,true
81,9,-72,72,true
3,3,0,0,false
34,19,-15,15,true
193,26,-167,167,false
194,27,-167,167,false
38,25,-13,13,false
142,21,-121,121,false
69,5,-64,64,false
154,22,-132,132,false
32,17,-15,15,false
106,12,-94,94,false
28,25,-3,3,true
130,15,-115,115,false
61,8,-53,53,true
166,1,-165,165,true
51,30,-21,21,true
136,16,-120,120,true
88,42,-46,46,true
73,1,-72,72,true
159,24,-135,135,true
95,7,-88,88,false
193,1,-192,192,true
172,1,-171,171,true
15,4,-11,11,true
165,16,-149,149,true
108,15,-93,93,false
88,11,-77,77,true
174,31,-143,143,false
4,3,-1,1,false
164,18,-146,146,false
100,16,-84,84,false
110,20,-90,90,true
171,28,-143,143,false
174,14,-160,160,true
142,11,-131,131,false
88,13,-75,75,true
143,20,-123,123,false
22,12,-10,10,false
15,12,-3,3,false
69,5,-64,64,true
81,1,-80,80,true
99,23,-76,76,false
75,13,-62,62,true
186,30,-156,156,true
118,18,-100,100,false
192,1,-191,191,true
50,2,-48,48,false
136,17,-119,119,false
18,18,0,0,true
93,15,-78,78,true
198,26,-172,172,false
48,33,-15,15,true
178,2,-176,176,true
177,25,-152,152,true
168,1,-167,167,false
106,1,-105,105,true
188,31,-157,157,true
35,19,-16,16,true
172,21,-151,151,false
162,1,-161,161,true
10,10,0,0,true
2,2,0,0,false
95,12,-83,83,true
178,31,-147,147,false
53,10,-43,43,true
26,8,-18,18,true
16,19,3,3,false
185,21,-164,164,false
76,13,-63,63,true
198,1,-197,197,false
81,23,-58,58,false
151,22,-129,129,true
19,15,-4,4,false
171,26,-145,145,true
24,11,-13,13,false
42,22,-20,20,false
100,1,-99,99,true
79,27,-52,52,true
91,11,-80,80,false
126,15,-111,111,false
64,14,-50,50,false
116,15,-101,101,false
117,10,-107,107,false
198,28,-170,170,false
122,24,-98,98,false
14,11,-3,3,true
133,12,-121,121,true
94,23,-71,71,false
55,15,-40,40,true
14,15,1,1,false
122,25,-97,97,false
22,23,1,1,false
90,19,-71,71,true
72,28,-44,44,false
81,8,-73,73,true
24,11,-13,13,true
138,18,-120,120,false
121,17,-104,104,true
45,2,-43,43,true
175,22,-153,153,false
87,1,-86,86,false
195,30,-165,165,false
16,8,-8,8,false
41,12,-29,29,true
60,33,-27,27,false
90,12,-78,78,true
82,7,-75,75,false
84,22,-62,62,true
154,27,-127,127,true
95,30,-65,65,true
69,9,-60,60,true
5,6,1,1,false
12,3,-9,9,false
52,18,-34,34,false
45,21,-24,24,false
192,31,-161,161,false
174,24,-150,150,false
86,28,-58,58,false
185,27,-158,158,false
64,3,-61,61,true
189,1,-188,188,false
68,37,-31,31,false
84,14,-70,70,false
17,18,1,1,false
107,1,-106,106,true
99,18,-81,81,true
117,13,-104,104,true
170,13,-157,157,true
188,19,-169,169,true
50,1,-49,49,false
15,10,-5,5,false
26,9,-17,17,true
152,1,-151,151,true
128,32,-96,96,true
122,1,-121,121,true
141,11,-130,130,true
99,24,-75,75,true
181,19,-162,162,true
8,9,1,1,true
50,25,-25,25,false
37,9,-28,28,false
19,12,-7,7,false
58,19,-39,39,false
113,1,-112,112,false
35,28,-7,7,false
86,2,-84,84,false
24,20,-4,4,false
147,24,-123,123,false
31,22,-9,9,true
142,11,-131,131,false
130,1,-129,129,true
104,35,-69,69,true
195,29,-166,166,false
184,19,-165,165,false
29,14,-15,15,false
42,34,-8,8,true
164,17,-147,147,false
33,9,-24,24,true
135,21,-114,114,false
84,16,-68,68,false
118,9,-109,109,true
50,33,-17,17,true
167,21,-146,146,true
135,26,-109,109,false
185,18,-167,167,false
136,1,-135,135,false
101,14,-87,87,false
157,22,-135,135,false
100,8,-92,92,true
200,25,-175,175,false
42,26,-16,16,true
176,21,-155,155,true
177,22,-155,155,false
200,26,-174,174,true
171,5,-166,166,false
198,23,-175,175,true
47,26,-21,21,true
32,12,-20,20,false
77,16,-61,61,true
159,1,-158,158,true
90,14,-76,76,false
62,5,-57,57,false
63,17,-46,46,false
129,16,-113,113,false
70,5,-65,65,true
80,1,-79,79,false
137,16,-121,121,false
174,28,-146,146,true
58,28,-30,30,true
93,15,-78,78,true
140,2,-138,138,false
67,9,-58,58,false
150,15,-135,135,false
17,10,-7,7,false
32,14,-18,18,false
186,1,-185,185,true
83,20,-63,63,true
50,11,-39,39,false
90,11,-79,79,false
198,32,-166,166,false
198,15,-183,183,false
127,18,-109,109,false
36,21,-15,15,true
136,24,-112,112,true
123,17,-106,106,true
114,11,-103,103,true
142,2,-140,140,false
4,1,-3,3,true
119,13,-106,106,false
3,2,-1,1,true
104,17,-87,87,true
18,13,-5,5,false
174,24,-150,150,true
132,1,-131,131,true
169,18,-151,151,true
77,18,-59,59,false
146,17,-129,129,true
97,1,-96,96,false
152,18,-134,134,false
70,23,-47,47,false
197,1,-196,196,true
15,14,-1,1,true
184,1,-183,183,true
46,39,-7,7,false
145,24,-121,121,true
74,9,-65,65,false
111,18,-93,93,true
52,21,-31,31,true
130,22,-108,108,true
112,15,-97,97,false
157,1,-156,156,true
13,15,2,2,true
140,25,-115,115,false
193,15,-178,178,false
150,1,-149,149,true
199,43,-156,156,false
21,9,-12,12,false
92,1,-91,91,false
88,13,-75,75,true
24,11,-13,13,true
88,24,-64,64,false
160,17,-143,143,true
183,21,-162,162,true
175,24,-151,151,false
126,16,-110,110,false
31,18,-13,13,false
58,41,-17,17,false
23,22,-1,1,true
109,15,-94,94,false
134,17,-117,117,true
101,14,-87,87,true
30,4,-26,26,true
82,12,-70,70,false
20,9,-11,11,true
139,17,-122,122,false
133,1,-132,132,true
92,45,-47,47,true
97,10,-87,87,true
96,1,-95,95,true
167,16,-151,151,true
74,26,-48,48,true
38,13,-25,25,false
117,19,-98,98,true
168,25,-143,143,false
75,15,-60,60,true
154,19,-135,135,true
73,10,-63,63,true
157,18,-139,139,false
9,6,-3,3,false
105,1,-104,104,true
26,28,2,2,true
56,15,-41,41,false
150,26,-124,124,false
184,1,-183,183,false
172,33,-139,139,false
35,22,-13,13,false
77,12,-65,65,false
125,17,-108,108,false
173,22,-151,151,true
116,16,-100,100,true
38,7,-31,31,false
140,20,-120,120,false
114,9,-105,105,false
121,16,-105,105,false
71,26,-45,45,false
141,17,-124,124,true
175,25,-150,150,true
124,14,-110,110,true
165,26,-139,139,false
135,17,-118,118,false
116,17,-99,99,false
30,26,-4,4,true
72,3,-69,69,false
178,26,-152,152,false
53,8,-45,45,true
144,21,-123,123,false
58,9,-49,49,false
198,1,-197,197,true
161,25,-136,136,true
27,11,-16,16,true
163,24,-139,139,true
133,17,-116,116,true
103,21,-82,82,true
54,50,-4,4,true
141,13,-128,128,false
64,8,-56,56,true
22,6,-16,16,false
13,10,-3,3,true
158,18,-140,140,true
200,27,-173,173,true
28,28,0,0,true
67,15,-52,52,true
16,19,3,3,false
48,17,-31,31,false
148,20,-128,128,false
166,18,-148,148,false
61,1,-60,60,false
153,28,-125,125,false
53,13,-40,40,true
107,29,-78,78,false
116,26,-90,90,false
67,14,-53,53,false
45,16,-29,29,false
46,8,-38,38,true
12,12,0,0,true
77,13,-64,64,true
99,10,-89,89,true
109,26,-83,83,false
198,1,-197,197,true
1,1,0,0,false
182,1,-181,181,true
138,33,-105,105,true
67,12,-55,55,true
7,7,0,0,true
19,7,-12,12,true
188,19,-169,169,false
6,6,0,0,false
199,19,-180,180,false
12,14,2,2,false
88,15,-73,73,true
5,5,0,0,true
133,22,-111,111,false
7,7,0,0,true
27,14,-13,13,false
41,2,-39,39,false
51,15,-36,36,false
37,28,-9,9,false
137,25,-112,112,false
69,1,-68,68,true
152,1,-151,151,false
154,20,-134,134,false
165,1,-164,164,true
145,1,-144,144,true
6,3,-3,3,true
186,27,-159,159,false
60,2,-58,58,true
169,27,-142,142,true
6,6,0,0,false
193,33,-160,160,true
13,13,0,0,false
62,21,-41,41,false
127,1,-126,126,true
93,12,-81,81,false
50,9,-41,41,true
144,15,-129,129,false
195,22,-173,173,true
84,22,-62,62,true
84,13,-71,71,false
9,9,0,0,true
175,21,-154,154,false
90,20,-70,70,true
130,12,-118,118,true
146,18,-128,128,true
108,28,-80,80,true
41,4,-37,37,false
83,10,-73,73,true
52,21,-31,31,true
109,17,-92,92,false
31,38,7,7,true
108,13,-95,95,false
176,30,-146,146,false
191,23,-168,168,true
149,18,-131,131,true
128,20,-108,108,true
79,10,-69,69,true
187,26,-161,161,false
24,28,4,4,false
142,25,-117,117,true
160,14,-146,146,true
154,29,-125,125,true
195,1,-194,194,false
118,19,-99,99,false
89,10,-79,79,true
7,7,0,0,true
170,31,-139,139,true
118,21,-97,97,false
14,10,-4,4,false
123,28,-95,95,true
40,12,-28,28,true
63,1,-62,62,false
127,32,-95,95,true
108,1,-107,107,true
184,25,-159,159,false
50,5,-45,45,false
108,25,-83,83,false
192,27,-165,165,true
14,16,2,2,true
75,1,-74,74,false
64,29,-35,35,true
18,15,-3,3,false
8,8,0,0,false
125,4,-121,121,true
26,23,-3,3,false
25,8,-17,17,true
128,1,-127,127,false
56,12,-44,44,true
77,55,-22,22,false
115,18,-97,97,true
99,31,-68,68,true
133,20,-113,113,false
88,41,-47,47,true
27,9,-18,18,false
6,6,0,0,true
110,16,-94,94,false
59,33,-26,26,true
49,8,-41,41,true
146,23,-123,123,true
156,20,-136,136,true
160,21,-139,139,false
54,9,-45,45,false
190,17,-173,173,false
28,3,-25,25,false
51,25,-26,26,true
102,16,-86,86,false
189,18,-171,171,true
155,19,-136,136,false
186,1,-185,185,true
109,16,-93,93,false
196,25,-171,171,true
80,28,-52,52,false
3,3,0,0,true
196,29,-167,167,true
191,1,-190,190,true
45,37,-8,8,false
199,28,-171,171,false
50,13,-37,37,true
155,20,-135,135,true
45,26,-19,19,true
87,1,-86,86,true
26,18,-8,8,true
57,8,-49,49,false
49,3,-46,46,true
25,30,5,5,false
48,37,-11,11,false
10,11,1,1,false
117,11,-106,106,false
37,13,-24,24,false
80,26,-54,54,false
131,12,-119,119,true
106,17,-89,89,true
29,14,-15,15,true
8,9,1,1,true
126,1,-125,125,false
76,15,-61,61,true
141,19,-122,122,true
134,19,-115,115,true
168,23,-145,145,false
153,1,-152,152,true
18,6,-12,12,false
97,63,-34,34,true
14,14,0,0,true
60,1,-59,59,false
24,15,-9,9,false
12,11,-1,1,false
148,13,-135,135,true
173,21,-152,152,true
78,13,-65,65,false
172,23,-149,149,false
64,8,-56,56,false
22,7,-15,15,true
66,48,-18,18,false
83,19,-64,64,true
136,20,-116,116,true
41,30,-11,11,true
108,24,-84,84,false
140,2,-138,138,false
99,9,-90,90,false
104,14,-90,90,true
128,15,-113,113,true
4,4,0,0,false
131,16,-115,115,false
160,23,-137,137,true
193,1,-192,192,true
18,12,-6,6,true
157,20,-137,137,true
138,17,-121,121,true
178,21,-157,157,true
174,20,-154,154,false
170,1,-169,169,false
150,20,-130,130,true
92,34,-58,58,false
134,1,-133,133,true
166,24,-142,142,true
172,20,-152,152,true
197,24,-173,173,false
8,11,3,3,false
84,14,-70,70,true
12,7,-5,5,false
182,21,-161,161,true
70,9,-61,61,false
41,7,-34,34,true
35,15,-20,20,false
188,1,-187,187,false
144,29,-115,115,true
38,9,-29,29,false
99,18,-81,81,false
180,1,-179,179,true
174,18,-156,156,false
92,1,-91,91,false
2,2,0,0,false
135,20,-115,115,true
185,24,-161,161,true
22,13,-9,9,true
108,14,-94,94,false
78,14,-64,64,false
7,7,0,0,true
36,29,-7,7,true
40,42,2,2,false
27,7,-20,20,true
60,36,-24,24,false
20,16,-4,4,false
154,17,-137,137,true
11,4,-7,7,true
174,27,-147,147,true
58,8,-50,50,true
76,12,-64,64,false
153,1,-152,152,false
77,10,-67,67,false
112,19,-93,93,true
125,17,-108,108,true
57,6,-51,51,true
188,1,-187,187,true
138,21,-117,117,true
165,14,-151,151,false
136,18,-118,118,false
69,13,-56,56,false
158,22,-136,136,false
75,20,-55,55,false
156,20,-136,136,true
166,2,-164,164,true
167,37,-130,130,false
155,23,-132,132,false
160,22,-138,138,true
14,5,-9,9,false
170,5,-165,165,true
155,1,-154,154,false
52,46,-6,6,true
156,2,-154,154,true
88,14,-74,74,false
72,16,-56,56,true
41,4,-37,37,true
30,10,-20,20,false
132,12,-120,120,true
128,12,-116,116,true
101,20,-81,81,false
105,1,-104,104,false
121,37,-84,84,false
147,17,-130,130,true
42,15,-27,27,true
1,1,0,0,true
181,27,-154,154,true
179,26,-153,153,false
88,1,-87,87,false
124,16,-108,108,true
132,16,-116,116,true
198,28,-170,170,true
197,33,-164,164,false
13,5,-8,8,true
111,1,-110,110,false
38,29,-9,9,false
13,15,2,2,false
151,15,-136,136,false
193,24,-169,169,true
133,22,-111,111,false
134,3,-131,131,false
80,12,-68,68,true
114,12,-102,102,false
42,8,-34,34,false
96,48,-48,48,true
76,1,-75,75,false
127,14,-113,113,false
91,41,-50,50,false
152,14,-138,138,false
113,17,-96,96,true
20,12,-8,8,true
146,18,-128,128,false
104,13,-91,91,false
149,19,-130,130,true
7,8,1,1,false
124,18,-106,106,true
28,7,-21,21,true
121,29,-92,92,false
92,12,-80,80,true
106,13,-93,93,false
190,43,-147,147,false
121,16,-105,105,true
28,17,-11,11,false
102,18,-84,84,true
159,1,-158,158,false
38,28,-10,10,false
167,21,-146,146,false
97,1,-96,96,false
124,16,-108,108,true
32,11,-21,21,true
108,21,-87,87,true
65,1,-64,64,true
32,4,-28,28,true
162,18,-144,144,true
94,1,-93,93,false
48,1,-47,47,false
51,11,-40,40,true
159,25,-134,134,true
195,16,-179,179,true
133,1,-132,132,false
181,1,-180,180,false
22,21,-1,1,false
60,4,-56,56,true
71,9,-62,62,false
83,22,-61,61,false
176,14,-162,162,false
26,14,-12,12,true
70,1,-69,69,true
43,28,-15,15,false
200,1,-199,199,true
188,1,-187,187,true
157,1,-156,156,true
48,9,-39,39,true
43,27,-16,16,false
158,18,-140,140,true
57,21,-36,36,false
1,1,0,0,false
151,23,-128,128,true
18,12,-6,6,false
99,15,-84,84,true
181,25,-156,156,true
72,26,-46,46,false
128,19,-109,109,true
170,28,-142,142,true
80,15,-65,65,false
1,1,0,0,false
143,21,-122,122,false
195,1,-194,194,false
171,23,-148,148,false
128,27,-101,101,false
175,24,-151,151,true
58,8,-50,50,true
52,30,-22,22,false
187,1,-186,186,false
192,31,-161,161,false
129,1,-128,128,false
161,25,-136,136,false
109,14,-95,95,true
2,3,1,1,false
60,14,-46,46,true
51,25,-26,26,false
69,20,-49,49,false
172,26,-146,146,false
147,21,-126,126,false
169,23,-146,146,false
41,20,-21,21,true
11,3,-8,8,false
138,20,-118,118,true
53,11,-42,42,false
180,26,-154,154,false
181,25,-156,156,false
82,10,-72,72,false
198,27,-171,171,true
124,48,-76,76,true
54,16,-38,38,true
110,12,-98,98,false
78,24,-54,54,false
85,34,-51,51,true
13,13,0,0,true
178,27,-151,151,true
179,26,-153,153,true
15,13,-2,2,false
195,28,-167,167,true
162,23,-139,139,true
105,29,-76,76,true
41,3,-38,38,true
49,49,0,0,true
167,28,-139,139,false
40,12,-28,28,true
75,10,-65,65,true
102,1,-101,101,true
30,7,-23,23,true
73,17,-56,56,true
16,8,-8,8,true
172,16,-156,156,false
194,24,-170,170,false
96,16,-80,80,false
98,18,-80,80,true
94,10,-84,84,true
100,44,-56,56,true
107,18,-89,89,false
122,1,-121,121,true
187,29,-158,158,true
84,11,-73,73,false
159,6,-153,153,true
134,43,-91,91,false
44,35,-9,9,false
34,10,-24,24,true
4,3,-1,1,false
20,18,-2,2,true
152,24,-128,128,true
119,1,-118,118,true
10,7,-3,3,true
150,30,-120,120,false
85,15,-70,70,true
102,1,-101,101,false
100,12,-88,88,true
198,33,-165,165,false
131,13,-118,118,true
169,33,-136,136,true
140,29,-111,111,true
47,14,-33,33,true
56,2,-54,54,true
45,16,-29,29,false
139,17,-122,122,true
154,20,-134,134,true
7,7,0,0,true
193,23,-170,170,false
175,28,-147,147,true
49,29,-20,20,false
194,1,-193,193,false
142,18,-124,124,false
30,15,-15,15,true
181,1,-180,180,true
140,21,-119,119,true
21,10,-11,11,false
126,24,-102,102,false
113,3,-110,110,true
159,14,-145,145,false
59,8,-51,51,false
183,18,-165,165,false
167,2,-165,165,false
77,23,-54,54,false
142,18,-124,124,true
49,2,-47,47,false
31,17,-14,14,false
109,24,-85,85,true
81,12,-69,69,false
149,17,-132,132,true
179,16,-163,163,true
12,7,-5,5,false
77,11,-66,66,true
115,21,-94,94,false
126,31,-95,95,true
52,7,-45,45,true
154,12,-142,142,true
12,7,-5,5,true
132,14,-118,118,false
156,1,-155,155,true
106,1,-105,105,false
182,28,-154,154,true
116,15,-101,101,false
133,32,-101,101,false
159,16,-143,143,true
89,18,-71,71,false
43,35,-8,8,true
53,25,-28,28,false
19,14,-5,5,false
54,11,-43,43,true
166,22,-144,144,false
104,6,-98,98,false
112,16,-96,96,true
74,10,-64,64,false
159,19,-140,140,false
64,13,-51,51,true
63,11,-52,52,false
23,23,0,0,true
85,13,-72,72,true
127,23,-104,104,true
81,16,-65,65,true
75,24,-51,51,false
6,8,2,2,true
60,4,-56,56,true
14,17,3,3,false
127,23,-104,104,true
105,1,-104,104,true
13,7,-6,6,false
159,26,-133,133,true
76,36,-40,40,true
11,11,0,0,true
123,14,-109,109,true
9,6,-3,3,false
145,1,-144,144,true
30,31,1,1,false
189,21,-168,168,false
6,1,-5,5,false
40,19,-21,21,true
114,14,-100,100,false
83,27,-56,56,false
136,1,-135,135,false
21,16,-5,5,false
29,9,-20,20,true
174,20,-154,154,false
152,24,-128,128,true
156,16,-140,140,true
49,19,-30,30,false
195,24,-171,171,false
68,10,-58,58,true
143,9,-134,134,false
69,1,-68,68,false
110,19,-91,91,false
72,18,-54,54,true
133,11,-122,122,true
60,11,-49,49,true
130,9,-121,121,true
81,13,-68,68,false
174,1,-173,173,true
158,19,-139,139,true
17,16,-1,1,false
3,3,0,0,true
43,7,-36,36,false
80,24,-56,56,true
178,20,-158,158,true
81,25,-56,56,true
199,26,-173,173,false
143,13,-130,130,true
167,23,-144,144,false
65,23,-42,42,true
59,10,-49,49,true
62,2,-60,60,true
65,6,-59,59,true
128,18,-110,110,false
117,3,-114,114,true
174,2,-172,172,false
167,13,-154,154,true
45,21,-24,24,true
10,10,0,0,false
169,28,-141,141,true
159,20,-139,139,true
92,20,-72,72,true
151,23,-128,128,true
121,5,-116,116,true
26,12,-14,14,true
162,26,-136,136,true
147,20,-127,127,true
52,20,-32,32,true
53,12,-41,41,false
178,20,-158,158,false
78,15,-63,63,false
169,24,-145,145,false
178,1,-177,177,false
88,12,-76,76,true
17,19,2,2,true
145,22,-123,123,true
32,6,-26,26,true
120,10,-110,110,true
123,26,-97,97,false
89,10,-79,79,true
14,7,-7,7,false
93,20,-73,73,true
107,21,-86,86,false
30,16,-14,14,true
24,11,-13,13,false
97,13,-84,84,false
1,1,0,0,true
112,33,-79,79,false
64,9,-55,55,false
26,13,-13,13,true
29,21,-8,8,false
132,1,-131,131,true
132,14,-118,118,false
142,1,-141,141,true
77,24,-53,53,false
117,1,-116,116,false
148,1,-147,147,false
158,1,-157,157,true
159,21,-138,138,false
102,12,-90,90,false
149,24,-125,125,true
94,14,-80,80,false
194,1,-193,193,true
86,25,-61,61,false
74,10,-64,64,false
118,17,-101,101,false
105,17,-88,88,true
63,27,-36,36,true
169,16,-153,153,false
161,1,-160,160,true
165,26,-139,139,false
49,23,-26,26,false
53,27,-26,26,true
73,16,-57,57,false
29,5,-24,24,false
143,24,-119,119,true
143,4,-139,139,true
79,6,-73,73,false
78,23,-55,55,false
168,36,-132,132,false
160,24,-136,136,false
133,30,-103,103,false
58,5,-53,53,true
119,18,-101,101,false
31,27,-4,4,true
21,14,-7,7,false
64,5,-59,59,true
20,25,5,5,false
35,2,-33,33,true
28,27,-1,1,false
130,3,-127,127,true
97,20,-77,77,false
62,46,-16,16,true
158,17,-141,141,true
115,16,-99,99,true
71,13,-58,58,false
40,17,-23,23,false
197,29,-168,168,false
53,5,-48,48,false
149,19,-130,130,true
99,13,-86,86,false
83,15,-68,68,true
183,22,-161,161,false
200,24,-176,176,false
112,1,-111,111,false
29,20,-9,9,true
97,10,-87,87,true
198,24,-174,174,false
54,18,-36,36,true
78,8,-70,70,true
45,1,-44,44,true
133,10,-123,123,true
191,38,-153,153,false
70,15,-55,55,true
117,1,-116,116,true
23,21,-2,2,true
100,16,-84,84,true
134,9,-125,125,false
175,17,-158,158,true
5,5,0,0,true
158,21,-137,137,false
139,15,-124,124,false
177,20,-157,157,true
71,10,-61,61,false
70,26,-44,44,false
116,14,-102,102,true
90,10,-80,80,true
96,22,-74,74,true
88,14,-74,74,true
146,24,-122,122,false
173,18,-155,155,true
179,4,-175,175,false
131,24,-107,107,true
60,13,-47,47,false
165,15,-150,150,true
119,24,-95,95,true
88,21,-67,67,false
84,8,-76,76,true
72,13,-59,59,true
98,13,-85,85,false
193,1,-192,192,true
197,29,-168,168,true
177,1,-176,176,true
99,19,-80,80,true
137,16,-121,121,true
108,1,-107,107,true
147,31,-116,116,false
111,47,-64,64,false
83,18,-65,65,false
135,11,-124,124,true
48,4,-44,44,true
24,14,-10,10,true
193,24,-169,169,true
91,20,-71,71,true
159,22,-137,137,false
55,5,-50,50,true
193,1,-192,192,false
57,23,-34,34,false
12,11,-1,1,false
186,26,-160,160,true
23,8,-15,15,false
149,2,-147,147,true
133,23,-110,110,false
192,15,-177,177,true
172,12,-160,160,false
138,18,-120,120,false
135,21,-114,114,true
16,10,-6,6,true
174,1,-173,173,true
39,26,-13,13,true
105,6,-99,99,false
177,18,-159,159,false
27,4,-23,23,false
94,18,-76,76,false
181,20,-161,161,false
181,22,-159,159,false
189,1,-188,188,false
2,2,0,0,true
158,16,-142,142,false
198,26,-172,172,true
137,1,-136,136,false
50,11,-39,39,false
101,43,-58,58,true
86,8,-78,78,true
199,20,-179,179,false
84,39,-45,45,true
117,23,-94,94,false
135,17,-118,118,true
36,10,-26,26,false
80,25,-55,55,true
117,52,-65,65,false
197,28,-169,169,true
52,9,-43,43,true
183,22,-161,161,true
96,6,-90,90,true
38,35,-3,3,false
182,16,-166,166,false
87,21,-66,66,true
133,19,-114,114,true
118,15,-103,103,false
103,15,-88,88,true
109,34,-75,75,true
68,4,-64,64,false
122,15,-107,107,false
160,25,-135,135,true
29,14,-15,15,false
95,16,-79,79,true
192,27,-165,165,false
26,2,-24,24,false
192,24,-168,168,true
157,16,-141,141,true
37,5,-32,32,false
191,21,-170,170,true
16,11,-5,5,false
97,1,-96,96,false
13,17,4,4,true
37,26,-11,11,false
139,22,-117,117,false
53,27,-26,26,false
16,16,0,0,true
11,10,-1,1,true
6,6,0,0,false
6,7,1,1,false
11,11,0,0,true
32,8,-24,24,true
16,7,-9,9,true
112,16,-96,96,false
196,1,-195,195,false
9,10,1,1,true
173,16,-157,157,true
9,9,0,0,false
180,23,-157,157,true
80,4,-76,76,true
73,6,-67,67,false
160,21,-139,139,true
149,22,-127,127,true
83,1,-82,82,false
143,27,-116,116,true
44,29,-15,15,false
151,17,-134,134,false
26,26,0,0,false
127,16,-111,111,false
132,1,-131,131,true
115,15,-100,100,true
62,14,-48,48,true
9,9,0,0,true
137,1,-136,136,false
169,30,-139,139,false
116,1,-115,115,true
65,27,-38,38,false
186,1,-185,185,true
181,1,-180,180,true
183,1,-182,182,true
96,16,-80,80,true
167,1,-166,166,false
167,5,-162,162,true
139,17,-122,122,true
125,1,-124,124,true
104,18,-86,86,true
117,19,-98,98,false
162,20,-142,142,true
38,21,-17,17,true
142,23,-119,119,false
149,27,-122,122,true
73,1,-72,72,true
138,1,-137,137,true
56,38,-18,18,false
92,9,-83,83,true
152,21,-131,131,true
1,1,0,0,true
77,19,-58,58,false
3,2,-1,1,false
67,14,-53,53,false
35,4,-31,31,false
42,16,-26,26,true
125,28,-97,97,true
15,18,3,3,false
45,34,-11,11,true
78,25,-53,53,true
35,23,-12,12,true
191,20,-171,171,true
105,22,-83,83,false
161,32,-129,129,true
71,14,-57,57,true
9,11,2,2,true
8,9,1,1,false
107,14,-93,93,true
3,4,1,1,true
80,9,-71,71,false
151,24,-127,127,false
23,22,-1,1,true
115,14,-101,101,false
6,4,-2,2,false
150,24,-126,126,false
97,16,-81,81,false
199,21,-178,178,true
194,27,-167,167,false
115,20,-95,95,false
124,23,-101,101,true
159,22,-137,137,true
40,34,-6,6,false
105,1,-104,104,false
145,22,-123,123,true
13,16,3,3,false
43,37,-6,6,true
71,33,-38,38,false
156,1,-155,155,true
151,1,-150,150,true
189,27,-162,162,false
73,13,-60,60,false
1,1,0,0,true
175,19,-156,156,false
164,23,-141,141,true
103,12,-91,91,true
105,19,-86,86,false
91,7,-84,84,false
171,23,-148,148,true
61,14,-47,47,false
58,6,-52,52,true
119,22,-97,97,true
152,20,-132,132,true
194,25,-169,169,true
6,6,0,0,true
21,10,-11,11,false
47,4,-43,43,true
136,24,-112,112,true
45,8,-37,37,true
157,22,-135,135,true
184,24,-160,160,false
32,6,-26,26,false
190,26,-164,164,true
120,22,-98,98,true
178,29,-149,149,false
184,1,-183,183,false
33,15,-18,18,true
3,3,0,0,false
30,26,-4,4,false
17,10,-7,7,true
189,23,-166,166,false
92,11,-81,81,false
126,17,-109,109,true
146,16,-130,130,true
10,9,-1,1,false
165,20,-145,145,false
58,11,-47,47,false
172,21,-151,151,false
103,1,-102,102,false
181,1,-180,180,false
166,1,-165,165,true
161,23,-138,138,true
57,45,-12,12,false
77,1,-76,76,true
180,17,-163,163,true
49,17,-32,32,false
118,11,-107,107,true
109,13,-96,96,true
123,20,-103,103,true
157,20,-137,137,false
167,3,-164,164,true
183,27,-156,156,false
106,13,-93,93,true
59,10,-49,49,true
44,8,-36,36,false
63,47,-16,16,true
173,15,-158,158,false
192,1,-191,191,true
119,15,-104,104,false
173,23,-150,150,false
138,22,-116,116,true
127,24,-103,103,true
42,8,-34,34,false
112,1,-111,111,true
130,13,-117,117,true
163,1,-162,162,true
172,1,-171,171,true
183,1,-182,182,true
181,16,-165,165,false
158,22,-136,136,false
